id,slug,sku,category,sourceName,proposedEnglishName,sourceDescription,proposedEnglishDescription,status,notes
2e1229a0-7251-4c14-aefc-0e5736890ab3,KIMCHI-2371,KIMCHI-2371,Zupy / Buliony,"Yopokki, kluski ryżowe w łagodnym sosie Jjajang 120g - Young Poong","Yopokki, Mild Jjajang Sauce Rice Cakes 120g - Young Poong","Black Soybean Sauce Yopokki to koreańskie danie street food w łagodnym wydaniu, zapakowane w wygodny, mobilny kubeczek. Przeznaczone do przygotowania w mikrofalówce - gotowe już w 1½ minuty! Jeśli masz ochotę na małe orientalne co-nie-co, koniecznie spróbuj tteokbokki. Te gibkie, ciągnące ryżowe kluseczki oblepione pysznym, aromatycznym sosem cieszą się wielką popularnością, zarówno wśród rodowitych Koreańczyków, jak i za granicą. Kleiste ciasto tteok i kusząco pachnący, słodko-słony sos jjajang na bazie czarnej fasolki sojowej tworzą niebiańskie połączenie, które na długo zapada w pamięć. Jadane jako przekąska lub pełnoprawne danie, nie tylko syci, ale i rozpieszcza. :) Jak przygotować Yopokki? Wskazówki - Yopokki należy spożyć od razu po przygotowaniu. Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu.",Yopokki Mild Jjajang Sauce Rice Cakes offer a flavorful Korean dish made with rice cakes and a savory sauce.,translated,
6d77de48-bb69-4fb0-8b22-d5e23ddc5ac9,KIMCHI-3805,KIMCHI-3805,Dania gotowe,"Yopokki, kluski ryżowe w łagodnym sosie Jjajang 240g (2 x 120g) - Young Poong","Yopokki, Mild Jjajang Sauce Rice Cakes 240g (2 x 120g) - Young Poong","Black Soybean Sauce Yopokki , teraz w 2-porcjowym opakowaniu dla spragnionych wielbicieli koreańskich przysmaków. Zakosztuj jeszcze smaczniejszych , błyskawicznych kluseczek skąpanych w zniewalająco pysznym, lepkim sosie o ulepszonej formule. Gotowe w 5 minut! Jeśli masz ochotę na małe orientalne co-nie-co, koniecznie spróbuj koreańskiego dania street food - tteokbokki. Te gibkie, ciągnące ryżowe kluseczki oblepione pysznym, aromatycznym sosem cieszą się wielką popularnością, zarówno wśród rodowitych Koreańczyków, jak i za granicą. Kleiste ciasto tteok i kusząco pachnący, słodko-słony sos jjajang na bazie czarnej fasolki sojowej tworzą niebiańskie połączenie, które na długo zapada w pamięć. Jadane jako przekąska lub pełnoprawne danie, nie tylko syci, ale i rozpieszcza. :) Do rondelka lub małej patelni dodajemy porcję klusek ryżowych oraz zawartość saszetki z sosem. Dolewamy 100-120 ml wody i podgrzewamy do zagotowania. Kiedy woda zacznie wrzeć, zmniejszamy ogień i gotujemy do zgęstnienia sosu i zmięknięcia klusek (ok. 5 minut), często mieszając, aby kluseczki nie przykleiły się do dna patelni. Smacznego! Wskazówki - Po otwarciu opakowania, kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Białe, suche kropeczki widoczne na powierzchni klusek to cecha naturalna produktu, wyrabianego z mąki ryżowej.","Yopokki Mild Jjajang Sauce Rice Cakes come in a convenient double pack, perfect for sharing or enjoying a larger meal.",translated,
0bbe0df9-fd61-4de6-9da2-a21b7d81296f,KIMCHI-3707,KIMCHI-3707,Zupy / Buliony,"Yopokki, kluski ryżowe w pikantnym sosie kimchi 115g - Young Poong","Yopokki, Spicy Kimchi Sauce Rice Cakes 115g - Young Poong","Kimchi Sauce Yopokki to koreańskie danie street food w pikantnym wydaniu , zapakowane w wygodny, mobilny kubeczek. Przeznaczone do przygotowania w mikrofalówce - gotowe już w 1½ minuty! Jeśli masz ochotę na małe orientalne co-nie-co, koniecznie spróbuj tteokbokki. Te gibkie, ciągnące ryżowe kluseczki oblepione pysznym, aromatycznym sosem cieszą się wielką popularnością, zarówno wśród rodowitych Koreańczyków, jak i za granicą. Kleiste ciasto tteok i kusząco pachnący, słodko-ostry, kwaskowy sos z dodatkiem kimchi tworzą niebiańskie połączenie, które na długo zapada w pamięć. Jadane jako przekąska lub pełnoprawne danie, nie tylko syci, ale i rozpieszcza. :) Wskazówki - Yopokki należy spożyć od razu po przygotowaniu. Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu.",Yopokki Spicy Kimchi Sauce Rice Cakes provide a tasty and spicy Korean dish made with rice cakes and kimchi sauce.,translated,
0112f508-f1cc-4912-bb49-efe8c092c201,KIMCHI-2369,KIMCHI-2369,Zupy / Buliony,"Yopokki, kluski ryżowe w słodko-pikantnym sosie 140g - Young Poong","Yopokki, Sweet and Spicy Sauce Rice Cakes 140g - Young Poong","Sweet & Spicy Yopokki to koreańskie danie street food, zapakowane w wygodny, mobilny kubeczek. Przeznaczone do przygotowania w mikrofalówce - gotowe już w 1½ minuty! Jeśli masz ochotę na małe orientalne co-nie-co, koniecznie spróbuj tteokbokki. Te gibkie, ciągnące ryżowe kluseczki oblepione pysznym, aromatycznym sosem cieszą się wielką popularnością, zarówno wśród rodowitych Koreańczyków, jak i za granicą. Kleiste ciasto tteok i kusząco pachnący, słodko-pikantny sos na bazie pasty gochujang tworzą niebiańskie połączenie, które na długo zapada w pamięć. Jadane jako przekąska lub pełnoprawne danie, nie tylko syci, ale i rozpieszcza. :) Jak przygotować Yopokki? Wskazówki - Yopokki należy spożyć od razu po przygotowaniu. Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu.",Yopokki Sweet and Spicy Sauce Rice Cakes are a delightful Korean snack featuring a blend of sweet and spicy flavors.,translated,
b9e7ee4a-3f21-4a90-acc1-8d99fac7432a,KIMCHI-3804,KIMCHI-3804,Dania gotowe,"Yopokki, kluski ryżowe w słodko-pikantnym sosie 280g (2 x 140g) - Young Poong","Yopokki, Sweet and Spicy Sauce Rice Cakes 280g (2 x 140g) - Young Poong","Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 01.03.2026 Produkty z krótkim terminem ważności nie podlegają zwrotom. Sweet & Spicy Yopokki , teraz w 2-porcjowym opakowaniu dla spragnionych wielbicieli koreańskich przysmaków. Zakosztuj jeszcze smaczniejszych , błyskawicznych kluseczek skąpanych w zniewalająco pysznym, lepkim sosie o ulepszonej formule. Gotowe w 5 minut! Jeśli masz ochotę na małe orientalne co-nie-co, koniecznie spróbuj koreańskiego dania street food - tteokbokki. Te gibkie, ciągnące ryżowe kluski oblepione aromatycznym sosem cieszą się wielką popularnością, zarówno wśród rodowitych Koreańczyków, jak i za granicą. Kleiste ciasto tteok i kuszący, słodko-pikantny sos na bazie pasty gochujang tworzą niebiańskie połączenie, które na długo zapada w pamięć. Jadane jako przekąska lub pełnoprawne danie, nie tylko syci, ale i rozpieszcza. :) Do rondelka lub małej patelni dodajemy porcję klusek ryżowych oraz zawartość saszetki z sosem. Dolewamy 100-120 ml wody i podgrzewamy do zagotowania. Kiedy woda zacznie wrzeć, zmniejszamy ogień i gotujemy do zgęstnienia sosu i zmięknięcia klusek (ok. 5 minut), często mieszając, aby kluseczki nie przykleiły się do dna patelni. Smacznego! Wskazówki - Po otwarciu opakowania, kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Białe, suche kropeczki widoczne na powierzchni klusek to cecha naturalna produktu, wyrabianego z mąki ryżowej.","Yopokki Sweet and Spicy Sauce Rice Cakes come in a double pack, ideal for those who love a mix of sweet and spicy flavors.",translated,
ecb73e47-641a-400e-a36b-5d3a4aa331a2,KIMCHI-4068,KIMCHI-4068,Słodycze / Przekąski,Yopokki przekąska o smaku serowym 50g - Young Poong,"Yopokki, Cheese Flavor Snack 50g - Young Poong",Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 05.09.2025 Produkty z krótkim terminem ważności nie podlegają zwrotom. Yopokki przekąska o smaku serowym 50g - Young Poong,Yopokki Cheese Flavor Snack is a crunchy treat perfect for snacking anytime.,translated,
d103b4f1-140a-4977-9efb-64bc86de46b8,KIMCHI-4354,KIMCHI-4354,Słodycze / Przekąski,Yopokki przekąska Sweet & Spicy 50g - Young Poong,"Yopokki, Sweet & Spicy Snack 50g - Young Poong",Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 05.09.2025 Produkty z krótkim terminem ważności nie podlegają zwrotom. Yopokki przekąska Sweet & Spicy 50g - Young Poong,Yopokki Sweet & Spicy Snack offers a flavorful and crunchy snack option for those who enjoy a kick of spice.,translated,
31cc19f0-67fc-46c5-85dd-8a59b24640a2,KIMCHI-5718,KIMCHI-5718,Tofu,Yuba suszona skórka tofu w rolkach 120g - HAIDILAO,Dried Tofu Skin Rolls 120g - HAIDILAO,Yuba suszona skórka tofu w rolkach 120g - HAIDILAO,"Dried Tofu Skin Rolls are a versatile ingredient for various dishes, adding texture and flavor.",translated,
af4d6e84-9d20-41c9-8da7-c9a73c340942,KIMCHI-1275,KIMCHI-1275,Tofu,"Yuba, suszone płaty tofu 200g - Swallow Sailing","Yuba, Dried Tofu Sheets 200g - Swallow Sailing","Suszone płaty tofu znane jako yuba to składnik wielu dań kuchni azjatyckiej, szczególnie ceniony w Japonii i Chinach. Ten wyjątkowy przysmak z japońskiego miasteczka Nikko ma mnogość smakowitych zastosowań. Dzięki swojej delikatnej konsystencji łatwo poddaje się wszelkiego rodzaju obróbce i dobrze współgra z różnymi wariantami smakowymi. Yuba można podawać na zimno lub na gorąco, zarówno świeże, fermentowane jak i smażone. To wspaniały dodatek do potraw makaronowych, takich jak ramen, udon czy soba oraz składnik wielu zup i duszonek. Często wykorzystuje się je również do przygotowania nadzienia do pierożków gyoza oraz do burgerów. Może też służyć do garnirowania i zawijania farszu. Skórka tofu jest nie tylko smaczna, ale również bardzo zdrowa - jest bogatym źródłem łatwo przyswajalnego białka, wapnia oraz żelaza Przed użyciem płaty yuba należy namoczyć w ciepłej lub gorącej wodzie, aby zmiękły i nabrały odpowiedniej faktury. Może to trwać od 15 minut do 2 godzin w zależności od temperatury wody.",Yuba Dried Tofu Sheets are perfect for cooking and can be used in a variety of Asian dishes.,translated,
b55b5d34-592e-4534-aa41-e7d9c6cb2ba6,KIMCHI-4655,KIMCHI-4655,Herbaty,"Yuja Cha, koreańska herbata konfiturowa z yuzu 560g - Delief","Yuja Cha, Korean Yuzu Marmalade Tea 560g - Delief","Yuja Cha, koreańska herbata konfiturowa z yuzu 560g - Delief Produkt o dużej trwałości!","Yuja Cha is a Korean tea made with yuzu marmalade, perfect for a flavorful beverage.",translated,
692694eb-0239-4bd6-a390-dff37a41f659,KIMCHI-4821,KIMCHI-4821,Słodycze / Przekąski,"Yuzu Mochi, oryginalne ryżowe ciasteczka japońskie o smaku yuzu 130g - Seiki","Yuzu Mochi, Original Japanese Rice Cakes with Yuzu Flavor 130g - Seiki","Yuzu Mochi marki Seiki to delikatne japońskie ciasteczka ryżowe z dodatkiem aromatycznego yuzu. Te miękkie, jędrne słodkości zachwycają orzeźwiającym smakiem i tradycyjnym japońskim charakterem. Idealne jako samodzielna przekąska lub do herbaty.","Yuzu Mochi are delicate Japanese rice cakes infused with aromatic yuzu, ideal as a snack or with tea.",translated,
1b445306-9a76-49e2-ac21-ae176352e056,KIMCHI-520,KIMCHI-520,Zaparzacze do kawy,Zaparzacz phin do kawy wietnamskiej 150ml - Long Cam,Vietnamese Coffee Phin Brewer 150ml - Long Cam,"Zaparzacz phin ze stali nierdzewnej - wysokość 7 cm. W celu wydobycia pełnego smak rodzimej kawy, Wietnamczycy wymyślili własny sposób na jej parzenie i podawanie. Do tego celu powstał zaparzacz phin, z pomocą którego w przeciągu kilku chwil możemy uzyskać bardzo aromatyczną, gorącą kawę. Wietnamski ekspres jest mały i bardzo prosty w użyciu. Na zaparzacz składają się metalowy spodeczek z oczkami, pojemnik na kawę (kubeczek), dociskacz i przykrywka. Aby przygotować kawę po wietnamsku potrzebne są zaparzacz, kawa (np. Trung Nguyen ) oraz słodzone mleko skondensowane. Na dno filiżanki lub szklanki do ciepłych napojów lejemy preferowaną ilość mleka. Na wierzch naczynia kładziemy filtr i pojemniczek, do którego wsypujemy odmierzoną ilość kawy. Przyciskamy kawę dociskaczem i wlewamy do środka gorącą wodę, a następnie przykrywamy „kubeczek” pokrywką i pozostawiamy na kilka minut, aż cały napar skapnie do naczynia. Gotowy napój możemy pić warstwa po warstwie lub przed spożyciem zamieszać – w obu postaciach smakuje wybornie. Materiał: stal nierdzewna, plastik Wymiary: 9 x 9 x 7 cm Pojemność: ok. 150 ml",A traditional Vietnamese coffee brewing device for making rich coffee.,translated,
c2b75a0b-cbb3-4549-90fd-3acc9331117d,KIMCHI-1261,KIMCHI-1261,Zaparzacze do kawy,Zaparzacz phin do kawy wietnamskiej 150ml - Trung Nguyen,Vietnamese Coffee Phin Brewer 150ml - Trung Nguyen,"W celu wydobycia pełnego smak rodzimej kawy, Wietnamczycy wymyślili własny sposób na jej parzenie i podawanie. Do tego celu powstał zaparzacz phin, z pomocą którego w przeciągu kilku chwil możemy uzyskać bardzo aromatyczną, gorącą kawę. Wietnamski ekspres jest mały i bardzo prosty w użyciu. Na zaparzacz składają się filtr-spodeczek, pojemnik na kawę (kubeczek), dociskacz i przykrywka. Aby przygotować kawę po wietnamsku potrzebne są zaparzacz, kawa (np. Trung Nguyen) oraz słodzone mleko skondensowane. Na dno filiżanki lub szklanki do ciepłych napojów lejemy preferowaną ilość mleka. Na wierzch naczynia kładziemy filtr i pojemniczek, do którego wsypujemy odmierzoną ilość kawy. Przyciskamy kawę dociskaczem i wlewamy do środka gorącą wodę, a następnie przykrywamy „kubeczek” pokrywką i pozostawiamy na kilka minut, aż cały napar skapnie do naczynia. Gotowy napój możemy pić warstwa po warstwie lub przed spożyciem zamieszać – w obu postaciach smakuje wybornie.",A traditional Vietnamese coffee brewing device for making rich coffee.,translated,
2d10b290-7507-4ba3-9c28-9ed0c6113067,KIMCHI-2268,KIMCHI-2268,Octy i winne przyprawy,Zaprawa do ryżu 150ml - Asia Kitchen,Rice Seasoning 150ml - Asia Kitchen,"Zaprawa do ryżu to specjalny sos, powstały z połączenia octu ryżowego, soli i cukru, którym przyprawia się już ugotowany ryż przeznaczony do robienia sushi. Oprócz subtelnej, kwaskowo-słodkiej nuty zaprawa nadaje mu dodatkowej kleistości, dzięki czemu lepiej przywiera on do nori i dodatków, ułatwiając zwijanie oraz późniejsze krojenie poszczególnych rolek. Krótkoziarnisty, kleisty biały ryż wymieszany z odrobiną zaprawy jest puszysty i lekko błyszczący, dzięki czemu pięknie prezentuje się na talerzu. Stanowi znakomitą bazę dla prostych, pokrzepiających dań kuchni japońskiej, takich jak ochazuke, onigiri czy tamago kake gohan. Gotowa zaprawa to dobry wybór dla amatorów kucharzenia, którym brakuje czasu na jej samodzielne przygotowanie oraz dla tych, których zapach podgrzanego octu przyprawia zwyczajnie o ból głowy. ;) Po otwarciu przechowywać w lodówce.","A seasoning for rice, enhancing flavor in various dishes.",translated,
4fab1981-65d6-426d-8e1d-77687e1c1c0e,KIMCHI-2269,KIMCHI-2269,Octy i winne przyprawy,Zaprawa do ryżu 500ml - Asia Kitchen,Rice Seasoning 500ml - Asia Kitchen,"Zaprawa do sushi w szklanej butelce 500ml - wydajna i niezawodna. Zaprawa do ryżu to specjalny sos, powstały z połączenia octu ryżowego, soli i cukru, którym przyprawia się już ugotowany ryż przeznaczony do robienia sushi. Oprócz subtelnej, kwaskowo-słodkiej nuty zaprawa nadaje mu dodatkowej kleistości, dzięki czemu lepiej przywiera on do nori i dodatków, ułatwiając zwijanie oraz późniejsze krojenie poszczególnych rolek. Krótkoziarnisty, kleisty biały ryż wymieszany z odrobiną zaprawy jest puszysty i lekko błyszczący, dzięki czemu pięknie prezentuje się na talerzu. Stanowi znakomitą bazę dla prostych, pokrzepiających dań kuchni japońskiej, takich jak ochazuke, onigiri czy tamago kake gohan. Gotowa zaprawa to dobry wybór dla amatorów kucharzenia, którym brakuje czasu na jej samodzielne przygotowanie oraz dla tych, których zapach podgrzanego octu przyprawia zwyczajnie o ból głowy. ;) Po otwarciu przechowywać w lodówce.","A seasoning for rice, enhancing flavor in various dishes.",translated,
369bef7e-2187-4b02-b56b-e112ad3b6c11,KIMCHI-1065,KIMCHI-1065,Octy i winne przyprawy,Zaprawa do ryżu 500ml - Miyata,Rice Seasoning 500ml - Miyata,"Sos do ryżu to jeden z podstawowych składników używanych podczas przygotowywania sushi. Dzięki niemu ryż nabiera niepowtarzalnego smaku i aromatu. Ryż stanowi podstawę sushi, dlatego w Kraju Kwitnącej Wiśni tak dużo uwagi poświęca się na wybór najlepszego gatunku, przygotowanie odpowiedniej ilości. Japończycy wiedzą, że równie ważne jest doprawienie ryżu, dzięki czemu sushi nabiera charakterystycznego, lekko słodkiego i kwaśnego smaku. Starannie dobierają ocet ryżowy, mieszając go z wodą, cukrem i solą. Jednak bez wieloletniego doświadczenia, jakie mają tylko prawdziwi znawcy sushi, trudno jest dobrać odpowiednie proporcje składników. Gotowy sos do sushi, przygotowany na bazie białego octu ryżowego nada ziarenkom ryżu idealnego, pożądanego smaku. Biały ocet ryżowy reguluje procesy trawienne, sprzyja odchudzaniu, jest bogaty w witaminy i aminokwasy. Stanowi składnik sushi i sashimi oraz innych dań kuchni japońskiej.","A seasoning for rice, enhancing flavor in various dishes.",translated,
52b64270-4fda-4dd4-a73e-4afa081a651e,KIMCHI-7,KIMCHI-7,Octy i winne przyprawy,Zaprawa do sushi 200ml House of Asia,Sushi Seasoning 200ml - House of Asia,"Praktyczny sos do przyprawiania ryżu, który sprawdzi się szczególnie przy przygotowywaniu sushi w domu. Nadaje ziarnom delikatną słodycz i właściwą lepkość. To świetne rozwiązanie dla osób rozpoczynających swoją przygodę z kuchnią japońską.","A practical sauce for seasoning rice, ideal for making sushi at home.",translated,
b9b25ccb-4e6a-4880-82d3-6b9c049a040a,KIMCHI-5572,KIMCHI-5572,Patelnie Wok / Grill,Żeliwna patelnia do Takoyaki 14 otworów - Emro Aziatica,Cast Iron Takoyaki Pan with 14 Holes - Emro Aziatica,"Żeliwna patelnia do Takoyaki 14 otworów. Patelnia nadaje do wszystkich rodzajów kuchenek. Przed pierwszym użyciem naczynie myjemy ciepłą wodą z użyciem szorstkiego zmywaka, a następnie dokładnie osuszamy. Suchą patelnię pokrywamy cienką warstwą oleju, rozprowadzając go równomiernie za pomocą ściereczki. Pogrzewaj na średnim ogniu przez około 3 minuty. Myć ręcznie, wyłącznie za pomocą ciepłej wody i delikatnego zmywaka. W celach konserwacyjnych, po każdym umyciu należy przetrzeć do sucha, a następnie podgrzać przez 2 min i wciąż ciepły pokryć cienką warstwą oleju roślinnego. Odpowiednia dbałość o lane żelazo wykluczy ryzyko rdzawienia i utrzyma wysoką jakość produktu na długie lata. Instrukcje odnośnie sezonowania oraz przepisów dostępne są na opakowaniu Uwaga! Po nagrzaniu patelnia długo utrzymuje gorącą temperaturę. Materiał: żeliwo, drewniana rączka. Wymiary: 17,5 x 16,5 x 3 cm","A cast iron pan designed for making takoyaki, featuring 14 holes.",translated,
23a99718-1d9d-409a-8272-214b2d57d3b9,KIMCHI-5074,KIMCHI-5074,Patelnie Wok / Grill,Żeliwna patelnia do Takoyaki 16 otworów - Otafuku,Cast Iron Takoyaki Pan with 16 Holes - Otafuku,"Żeliwna patelnia do Takoyaki 16 otworów - Otafuku Patelnia nadaje do wszystkich rodzajów kuchenek. Przed pierwszym użyciem naczynie myjemy ciepłą wodą z użyciem szorstkiego zmywaka, a następnie dokładnie osuszamy. Suchą patelnię pokrywamy cienką warstwą oleju, rozprowadzając go równomiernie za pomocą ściereczki. Pogrzewaj na średnim ogniu przez około 3 minuty. Myć ręcznie, wyłącznie za pomocą ciepłej wody i delikatnego zmywaka. W celach konserwacyjnych, po każdym umyciu należy przetrzeć do sucha, a następnie podgrzać przez 2 min i wciąż ciepły pokryć cienką warstwą oleju roślinnego. Odpowiednia dbałość o lane żelazo wykluczy ryzyko rdzawienia i utrzyma wysoką jakość produktu na długie lata. Instrukcje odnośnie sezonowania oraz przepisów dostępne są na opakowaniu Uwaga! Po nagrzaniu patelnia długo utrzymuje gorącą temperaturę. Do przenoszenia używać wyłącznie rękawic kuchennych lub dołączonej odczepianej rączki. Materiał: żeliwo Wymiary: 22,9 x 17,8 x 2,9 cm","A cast iron pan designed for making takoyaki, featuring 16 holes.",translated,
daa17037-3aaa-4205-b485-26050041be5b,KIMCHI-2299,KIMCHI-2299,Patelnie Wok / Grill,"Żeliwna podstawka do woka 22,5cm",Cast Iron Wok Stand 22.5cm,"Żeliwny pierścień stabilizujący do woków z zaokrąglonym dnem. Umożliwia bezpieczne postawienie patelni na dowolnym palniku. Z pomocą podstawki bez obaw możemy sięgnąć po potrzebne przybory kuchenne czy dołożyć składniki, nie ryzykując zsunięciem się woka z powierzchni grzewczej. Pasuje do wszystkich rozmiarów woka. Dolna średnica 18,5cm, górna średnica 20cm. UWAGA! Stabilizator przystosowany do użytkowania wyłącznie na kuchenkach i palnikach gazowych.",Cast Iron Wok Stand 22.5cm for cooking and serving.,translated,
c7811b57-8d0f-4f06-b96a-f3503ae8bc81,KIMCHI-2818,KIMCHI-2818,Patelnie Wok / Grill,"Żeliwny hot plate 27,5cm - owalny gorący talerz z drewnianą podstawką - Emro Aziatica",Cast Iron Hot Plate 27.5cm - Oval Hot Plate with Wooden Base - Emro Aziatica,"Gorący talerz z czarnego żeliwa to efektowne i praktyczne naczynie do przyrządzania i serwowania orientalnych, zachodnich oraz lokalnych rarytasów. Żeliwny hot plate wyróżnia bardzo trwała konstrukcja, rustykalny, a zarazem wystawny wygląd oraz swoboda stosowania na kuchence, na grillu lub w piekarniku. Działa również na płytach indukcyjnych! Gorący talerz otworzy przed Tobą nowe możliwości: Hot plate zapewnia najatrakcyjniejszą i najbardziej satysfakcjonującą formę serwowania ulubionych potraw. Czarny metal zapewnia piękny kontrast między naczyniem a składnikami, drewniana podstawka dodaje uroku, a danie przełożone na rozgrzany półmisek i podlane odrobiną sosu, tłuszczu lub wina apetycznie skwierczy podczas podania. Dzięki temu hot plate stanowi idealny wybór do steków, ryb, kiełbas oraz mokrych dań duszonych. Z pomocą gorącego talerza przygotujemy wiele autentycznych, azjatyckich dań, takich jak chińskie tieban dofu i tieban niurou, filipiński sisig, indyjska tikka masala czy zachodnioazjatycka szakszuka. Przed pierwszym użyciem naczynie myjemy ciepłą wodą z użyciem szorstkiego zmywaka, a następnie dokładnie osuszamy. Suchy talerz pokrywamy cienką warstwą oleju, rozprowadzając go równomiernie po obu stronach naczynia za pomocą ściereczki. Natłuszczony hot plate wkładamy do piekarnika nagrzanego do 180°C i wypiekamy przez godzinę. Po tym czasie odstawiamy talerz do ostygnięcia i gotowe. Myć ręcznie, wyłącznie za pomocą ciepłej wody i delikatnego zmywaka. W celach konserwacyjnych, po każdym umyciu należy przetrzeć hot plate do sucha, a następnie podgrzać przez 1-2 min i wciąż ciepły pokryć cienką warstwą oleju roślinnego. Odpowiednia dbałość o lane żelazo wykluczy ryzyko rdzawienia i utrzyma wysoką jakość produktu na długie lata. Uwaga! Po nagrzaniu talerz długo utrzymuje gorącą temperaturę. Do przenoszenia używać wyłącznie rękawic kuchennych lub dołączonej odczepianej rączki. Zawartość: talerz, rączka, podstawka Materiał: żeliwo, drewno Wymiary naczynia: 27,5 x 18 x 1,5 cm",Cast Iron Hot Plate 27.5cm for serving hot dishes.,translated,
ba9434e0-82eb-46a5-a23a-35d0e16ed24e,KIMCHI-5800,KIMCHI-5800,Słodycze / Przekąski,Żelki owocowe robaczki Fruit Worm Shape Jelly 75g - Orion,Fruit Worm Shape Jelly 75g - Orion,Żelki owocowe robaczki Fruit Worm Shape Jelly 75g - Orion,Fruit Worm Shape Jelly 75g for a fun and fruity snack.,translated,
24a72905-abd3-4a3c-85a3-2a8332d4ba0c,KIMCHI-4807,KIMCHI-4807,Słodycze / Przekąski,Żelki Puré Gummy Grape o smaku winogronowym 56g - Kanro,Puré Gummy Grape 56g - Kanro,Żelki Puré Gummy Grape o smaku winogronowym 56g - Kanro,Puré Gummy Grape 56g for a chewy grape-flavored treat.,translated,
62283bee-a535-49b9-b0d4-f502da4c95a8,KIMCHI-5563,KIMCHI-5563,Słodycze / Przekąski,Żelki Puré Gummy Lemon o smaku cytrynowym 56g - Kanro,Puré Gummy Lemon 56g - Kanro,Żelki Puré Gummy Lemon o smaku cytrynowym 56g - Kanro,Puré Gummy Lemon 56g for a tangy lemon-flavored snack.,translated,
b6709415-9254-41d8-9841-6af42c90abeb,KIMCHI-5109,KIMCHI-5109,Słodycze / Przekąski,Żelki Puré Gummy Muscat o smaku winogronowym 56g - Kanro,Puré Gummy Muscat 56g - Kanro,Żelki Puré Gummy Muscat o smaku winogronowym 56g - Kanro,Puré Gummy Muscat 56g for a sweet muscat grape flavor.,translated,
fd02daed-8d98-4e5c-b7c0-89548528d784,KIMCHI-5774,KIMCHI-5774,Słodycze / Przekąski,Żelki śliwkowe Plum Jelly 64g - Haitai,Plum Jelly 64g - Haitai,Żelki śliwkowe Plum Jelly 64g - Haitai,Plum Jelly 64g for a fruity and sweet treat.,translated,
dd2bc730-bc3d-465d-a507-ac1cbe8484ba,KIMCHI-5743,KIMCHI-5743,Słodycze / Przekąski,Żelki winogronowe Gummy Grape Munyu Puru Pureal 58g - Kabaya,Gummy Grape Munyu Puru Pureal 58g - Kabaya,Żelki winogronowe Gummy Grape Munyu Puru Pureal 58g - Kabaya,Gummy Grape Munyu Puru Pureal 58g for a delicious grape-flavored candy.,translated,
843040b0-297d-4a2e-a9a7-297664258aab,KIMCHI-5166,KIMCHI-5166,Słodycze / Przekąski,"Żelki winogronowe Sakeru Gummy Kyoho Grape 30,1g - U-Ha Mikakuto",Sakeru Gummy Kyoho Grape 30.1g - U-Ha Mikakuto,"Żelki winogronowe Sakeru Gummy Kyoho Grape 30,1g - U-Ha Mikakuto Zapraszamy na reklamę ;) https://www.youtube.com/watch?v=sZsJyCyGBSI",Sakeru Gummy Kyoho Grape 30.1g for a unique grape-flavored gummy.,translated,
d8e321cb-02ad-490c-8194-6ad0ceba34b8,KIMCHI-5165,KIMCHI-5165,Słodycze / Przekąski,"Żelki winogronowe Sakeru Gummy Shine Muscat 30,1g - U-Ha Mikakuto",Sakeru Gummy Shine Muscat 30.1g - U-Ha Mikakuto,"Żelki winogronowe Sakeru Gummy Shine Muscat 30,1g - U-Ha Mikakuto Zapraszamy na reklamę ;) https://www.youtube.com/watch?v=sZsJyCyGBSI",Sakeru Gummy Shine Muscat 30.1g for a delightful shine muscat flavor.,translated,
